date_sold,sales_price,address,bedrooms,bathrooms,square_feet,home_type,year_built,neighborhood,lat,long,age
2020-10-16T00:00:00Z,889900,"1150 8th St #618, Tuscaloosa, AL 35401",2,3,1287,Condominium,2020,University,33.209815946693,-87.5523566307946,0
2020-10-16T00:00:00Z,590000,"1150 8th St UNIT 309, Tuscaloosa, AL 35401",2,2,1183,Condominium,2020,University,33.2098338996919,-87.5523780884659,0
2020-10-16T00:00:00Z,809000,"1150 8th St UNIT 616, Tuscaloosa, AL 35401",2,3,1394,Condominium,2020,University,33.209815946693,-87.5523566307946,0
2020-10-16T00:00:00Z,799000,"1150 8th St #501, Tuscaloosa, AL 35401",2,3,1622,Condominium,2020,University,33.209815946693,-87.5523459019589,0
2020-10-16T00:00:00Z,735000,"1150 8th St #401, Tuscaloosa, AL 35401",2,3,1622,Condominium,2020,University,33.2098787821731,-87.5523459019589,0
2020-10-15T00:00:00Z,1250000,"1501 University Blvd #301, Tuscaloosa, AL 35401",3,3,1801,Condominium,2020,University,33.2114825947878,-87.5572224577806,0
2020-10-15T00:00:00Z,620000,"1150 8th St UNIT 502, Tuscaloosa, AL 35401",2,3,1561,Condominium,2020,University,33.2098069701922,-87.5523459019589,0
2020-10-14T00:00:00Z,749000,"1150 8th St UNIT 602, Tuscaloosa, AL 35401",2,3,1561,Condominium,2020,University,33.2097351581523,-87.5523244442876,0
2020-10-09T00:00:00Z,92500,"1901 5th Ave E UNIT 3304, Tuscaloosa, AL 35401",1,1,733,Condominium,2007,Forest Lake,33.1937612911455,-87.5295273749731,13
2020-10-08T00:00:00Z,168900,"907 15th Ave APT 11, Tuscaloosa, AL 35401",1,1,460,Condominium,1978,University,33.207436692683,-87.5568088731233,42
2020-10-08T00:00:00Z,295900,"1426 Paul W Bryant Dr APT 3, Tuscaloosa, AL 35401",2,2,912,Condominium,2012,University,33.2071119150131,-87.5561727596302,8
2020-10-06T00:00:00Z,640000,"1411 Paul W Bryant Dr #106, Tuscaloosa, AL 35401",5,5,2200,Townhouse,2019,University,33.2066644711896,-87.5558455866164,1
2020-10-05T00:00:00Z,98900,"120 15th St E APT 914, Tuscaloosa, AL 35401",1,1,708,Condominium,1990,University,33.2010769708919,-87.535060288466,30
2020-10-03T00:00:00Z,75000,"1901 5th Ave E UNIT 1315, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1936425914739,-87.5297446154523,13
2020-09-30T00:00:00Z,75000,"901 Hargrove Rd APT 13D, Tuscaloosa, AL 35401",2,2,710,Condominium,1950,35401,33.1927747852505,-87.5500475173018,70
2020-09-30T00:00:00Z,375000,"1415 22nd Ave, Tuscaloosa, AL 35401",3,3,1703,Townhouse,2020,South 22nd,33.2014966018694,-87.561524988466,0
2020-09-30T00:00:00Z,153000,"600 13th St E APT 324, Tuscaloosa, AL 35401",2,2,950,Condominium,2006,University,33.2016292051909,-87.5274270731234,14
2020-09-29T00:00:00Z,139900,"1901 5th Ave BUILDING 2-2213, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1931377058203,-87.5296344731235,13
2020-09-29T00:00:00Z,396900,"2208 11th St, Tuscaloosa, AL 35401",3,4,1836,Townhouse,2020,Greensboro/Bryant,33.2053158131304,-87.5638664461373,0
2020-09-29T00:00:00Z,296000,"700 15th St UNIT 1312, Tuscaloosa, AL 35401",3,3,1446,Condominium,2009,University,33.1998468395995,-87.5473174866165,11
2020-09-28T00:00:00Z,139900,"1901 5th Ave E UNIT 2213, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1936513696327,-87.5296509442879,13
2020-09-25T00:00:00Z,255000,"1015 14th Ave UNIT 3, Tuscaloosa, AL 35401",2,2,950,Condominium,1986,University,33.2063535869263,-87.5547810596303,34
2020-09-18T00:00:00Z,70000,"901 Hargrove Rd APT 6D, Tuscaloosa, AL 35401",2,2,900,Condominium,1950,35401,33.1927029592393,-87.5499616866166,70
2020-09-11T00:00:00Z,305000,"1510 9th St UNIT 205, Tuscaloosa, AL 35401",2,2,1025,Condominium,2009,University,33.2081456814123,-87.5575969326442,11
2020-09-10T00:00:00Z,495000,"1650 Jack Warner Pkwy UNIT 1102, Tuscaloosa, AL 35401",3,2,1414,Condominium,2012,University,33.2179294214563,-87.5588480442875,8
2020-09-04T00:00:00Z,513000,"1650 Jack Warner Pkwy UNIT 1202, Tuscaloosa, AL 35401",3,2,1414,Condominium,2012,University,33.2179306214534,-87.5587127866162,8
2020-09-03T00:00:00Z,210000,"600 13th St E APT 211, Tuscaloosa, AL 35401",3,3,1450,Condominium,2006,University,33.2017078465024,-87.5275554461373,14
2020-09-03T00:00:00Z,1260700,"1501 University Blvd #201, Tuscaloosa, AL 35401",3,3,1801,Condominium,2020,University,33.2114107841229,-87.5572975596302,0
2020-09-02T00:00:00Z,56500,"901 Hargrove Rd APT 12A, Tuscaloosa, AL 35401",2,2,710,Condominium,1950,35401,33.1926760244699,-87.5499295001096,70
2020-09-01T00:00:00Z,95500,"120 15th St E APT 213, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.1999533189315,-87.535252674973,29
2020-08-31T00:00:00Z,620000,"1501 University Blvd #102, Tuscaloosa, AL 35401",2,2,1253,Condominium,2020,University,33.2114556657954,-87.5572546442876,0
2020-08-30T00:00:00Z,235000,"1100 14th Ave APT B6, Tuscaloosa, AL 35401",2,1,548,Condominium,1977,University,33.2054197739983,-87.5552527154521,43
2020-08-28T00:00:00Z,365000,"612 Red Drew Ave UNIT 7, Tuscaloosa, AL 35401",2,2,1071,Condominium,2001,University,33.2092399590666,-87.5548702019589,19
2020-08-19T00:00:00Z,137500,"120 15th St E APT 308, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1999309066859,-87.5350716289451,29
2020-08-17T00:00:00Z,68000,"901 Hargrove Rd APT 23A, Tuscaloosa, AL 35401",2,2,710,Condominium,1950,35401,33.1927478505032,-87.5499724154522,70
2020-08-14T00:00:00Z,216900,"502 16th St APT 4, Tuscaloosa, AL 35401",3,3,1480,Townhouse,2009,Greater Alberta,33.1982269125178,-87.5418654289452,11
2020-08-13T00:00:00Z,146000,"120 15th St E APT 218, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1998693089809,-87.5351453866165,29
2020-08-12T00:00:00Z,98000,"1747 Jack Warner Pkwy APT 311-A, Tuscaloosa, AL 35401",1,1,657,Condominium,1988,University,33.2155841307174,-87.5600502173014,32
2020-08-12T00:00:00Z,147900,"120 15th St E APT 411, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2009623937765,-87.535632274973,29
2020-08-11T00:00:00Z,97500,"1813 Hackberry Ln APT 10, Tuscaloosa, AL 35401",2,2,894,Condominium,1985,Forest Lake,33.194853488122,-87.5426924866166,35
2020-08-11T00:00:00Z,175000,"1745 Jack Warner Pkwy APT D1, Tuscaloosa, AL 35401",3,2,1289,Condominium,1968,University,33.2161665361244,-87.5593510596301,52
2020-08-06T00:00:00Z,350000,"1409 22nd Ave, Tuscaloosa, AL 35401",3,3,1703,Townhouse,2019,South 22nd,33.2018328141132,-87.561672188466,1
2020-08-05T00:00:00Z,1035450,"510 13th St #302, Tuscaloosa, AL 35401",2,3,1593,Condominium,2018,University,33.2028125433305,-87.5432699154521,2
2020-08-05T00:00:00Z,1035100,"510 13th St #101, Tuscaloosa, AL 35401",2,3,1882,Condominium,2018,University,33.2027945888915,-87.5432591866164,2
2020-08-04T00:00:00Z,142000,"120 15th St E APT 802, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2009996033984,-87.5351538154521,29
2020-08-04T00:00:00Z,142000,"120 15th St E, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2009214390148,-87.5356125154521,29
2020-08-01T00:00:00Z,135000,"210 15th St E APT 44, Tuscaloosa, AL 35401",2,2,995,Condominium,1985,University,33.1989934451067,-87.5339265173017,35
2020-07-31T00:00:00Z,145000,"1901 5th Ave E UNIT 2108, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1936691005077,-87.5296971136027,13
2020-07-31T00:00:00Z,131500,"1901 5th Ave E, Tuscaloosa, AL 35401",2,2,1114,Condominium,2007,Forest Lake,33.1929131369783,-87.5296706461375,13
2020-07-31T00:00:00Z,182000,"600 13th St E APT 721, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2017199785408,-87.5274213614799,14
2020-07-31T00:00:00Z,138000,"120 15th St E APT 916, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2010388709974,-87.5350555307947,29
2020-07-30T00:00:00Z,131500,"1901 5th Ave E UNIT 3105, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1937423130251,-87.5294313866166,13
2020-07-30T00:00:00Z,150000,"1901 5th Ave E UNIT 3317, Tuscaloosa, AL 35401",2,2,1112,Condominium,2007,Forest Lake,33.1936746913851,-87.5295166461374,13
2020-07-30T00:00:00Z,89000,"120 15th St E APT 912, Tuscaloosa, AL 35401",1,1,708,Condominium,1996,University,33.2009859034405,-87.5350975442878,24
2020-07-27T00:00:00Z,98000,"1747 Jack Warner Pkwy APT 307-A, Tuscaloosa, AL 35401",1,1,657,Condominium,1988,University,33.2155931066257,-87.5599322001093,32
2020-07-27T00:00:00Z,95000,"120 15th St E APT 222, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.1997429092531,-87.5352763326443,29
2020-07-23T00:00:00Z,140000,"120 15th St E APT 824, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2009798260255,-87.5352030461374,29
2020-07-17T00:00:00Z,172500,"1901 5th Ave E UNIT 1207, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1937053567728,-87.5298509307949,13
2020-07-16T00:00:00Z,95000,"120 15th St E APT 913, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.2010713934858,-87.5349693289452,29
2020-07-15T00:00:00Z,162000,"1901 5th Ave E UNIT 3327, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1935874698163,-87.5295058173018,13
2020-07-10T00:00:00Z,245000,"712 Frank Thomas Ave APT 303, Tuscaloosa, AL 35401",1,2,791,Condominium,2001,University,33.2089763490183,-87.5536404461372,19
2020-07-10T00:00:00Z,281000,"1401 Cloverdale Rd, Tuscaloosa, AL 35401",3,3,1480,Townhouse,2013,University,33.1997828418171,-87.5396423731234,7
2020-07-07T00:00:00Z,322525,"700 15th St UNIT 2403, Tuscaloosa, AL 35401",2,2,1478,Condominium,2009,University,33.200771323774,-87.5468590866165,11
2020-07-01T00:00:00Z,83000,"901 Hargrove Rd APT 3D, Tuscaloosa, AL 35401",2,2,710,Condominium,1950,35401,33.1927209157476,-87.5499402289453,70
2020-06-30T00:00:00Z,140000,"120 15th St E APT 416, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2010488258202,-87.5355233866164,29
2020-06-26T00:00:00Z,92700,"1901 5th Ave E UNIT 2320, Tuscaloosa, AL 35401",1,1,733,Condominium,2007,Forest Lake,33.1936162697334,-87.5296520884662,13
2020-06-25T00:00:00Z,460000,"712 Frank Thomas Ave APT 206, Tuscaloosa, AL 35401",2,2,1088,Condominium,2001,University,33.2089782191835,-87.5535331577807,19
2020-06-25T00:00:00Z,464000,"1155 12th St UNIT 310, Tuscaloosa, AL 35401",2,2,1290,Condominium,2007,University,33.2038599631863,-87.5528437577807,13
2020-06-23T00:00:00Z,149900,"1901 5th Ave E UNIT 3215, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1936420914753,-87.5294939442879,13
2020-06-15T00:00:00Z,97000,"1901 5th Ave E UNIT 1310, Tuscaloosa, AL 35401",1,1,733,Condominium,2007,Forest Lake,33.193775316496,-87.5298260596305,13
2020-06-12T00:00:00Z,112000,"1747 Jack Warner Pkwy APT 208-B, Tuscaloosa, AL 35401",2,2,1014,Condominium,1988,University,33.215620034345,-87.5599643866162,32
2020-06-11T00:00:00Z,64000,"901 Hargrove Rd APT 17A, Tuscaloosa, AL 35401",2,2,710,Condominium,1950,35401,33.1926850027273,-87.5499402289453,70
2020-06-11T00:00:00Z,164900,"1901 5th Ave E UNIT 3320, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.193574066168,-87.5294844596305,13
2020-06-11T00:00:00Z,160000,"1747 Jack Warner Pkwy APT 201-B, Tuscaloosa, AL 35401",2,2,1014,Condominium,1988,University,33.2155212993336,-87.5600073019588,32
2020-06-10T00:00:00Z,148000,"120 15th St E APT 105, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1999417515732,-87.5353773884661,29
2020-06-09T00:00:00Z,127000,"210 15th St E APT 58, Tuscaloosa, AL 35401",2,2,995,Condominium,1985,University,33.1990374779013,-87.5338050461374,35
2020-06-05T00:00:00Z,148900,"14 Brook Meadows Cir, Tuscaloosa, AL 35401",3,2,1560,Townhouse,1999,35401,33.1872582514714,-87.5310488596306,21
2020-06-05T00:00:00Z,245000,"700 15th St UNIT 3104, Tuscaloosa, AL 35401",2,2,1138,Condominium,2009,University,33.1998579967209,-87.5467821596304,11
2020-06-01T00:00:00Z,135000,"1901 5th Ave E UNIT 2117, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1935913006831,-87.5296923154523,13
2020-05-29T00:00:00Z,98500,"1747 Jack Warner Pkwy APT 105-A, Tuscaloosa, AL 35401",1,1,657,Apartment,1988,University,33.215602082533,-87.5599965731232,32
2020-05-29T00:00:00Z,225000,"1155 12th St UNIT 105, Tuscaloosa, AL 35401",1,1,830,Condominium,2007,University,33.2038483089459,-87.5530639307947,13
2020-05-28T00:00:00Z,93500,"120 15th St E APT 219, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.1999225516284,-87.5352634038086,29
2020-05-28T00:00:00Z,379000,"1401 6th St UNIT 1D, Tuscaloosa, AL 35401",2,2,1243,Condominium,2010,University,33.2103760569136,-87.555223842438,10
2020-05-27T00:00:00Z,145000,"120 15th St E APT 516, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2011195675645,-87.5353680866164,29
2020-05-26T00:00:00Z,225000,"1100 14th Ave APT B5 Tuscaloosa, AL 35401",2,2,1096,Townhouse,1977,University,33.2054743587159,-87.5553492749729,43
2020-05-21T00:00:00Z,150000,"1600 11th St, Tuscaloosa, AL 35401",1,1,1192,Apartment,1960,University,33.2058011808744,-87.5587392461372,60
2020-05-13T00:00:00Z,150900,"1745 Jack Warner Pkwy APT C23, Tuscaloosa, AL 35401",2,2,973,Condominium,1968,University,33.2160193018492,-87.5593541154519,52
2020-05-13T00:00:00Z,90000,"120 15th St E APT 304, Tuscaloosa, AL 35401",1,1,708,Condominium,1991,University,33.1999065639743,-87.5351467307947,29
2020-05-12T00:00:00Z,242500,"700 15th St UNIT 3405, Tuscaloosa, AL 35401",2,2,1037,Condominium,2009,University,33.1999139393724,-87.5466454731234,11
2020-05-08T00:00:00Z,330000,"801 Red Drew Ave APT 2, Tuscaloosa, AL 35401",2,3,1160,Townhouse,2006,University,33.2085730334102,-87.554273928945,14
2020-05-07T00:00:00Z,172000,"1901 5th Ave E UNIT 1324, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1935598135114,-87.5297982596305,13
2020-05-02T00:00:00Z,175000,"410 29th Pl, Tuscaloosa, AL 35401",1,1,480,Apartment,1970,35401,33.1840885595942,-87.5416415731237,50
2020-04-30T00:00:00Z,90000,"901 Hargrove Rd APT 25A, Tuscaloosa, AL 35401",2,2,710,Condominium,1950,35401,33.1927658070023,-87.5499295001096,70
2020-04-24T00:00:00Z,149000,"120 15th St E APT 208, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1999129516559,-87.5352513307948,29
2020-04-17T00:00:00Z,70000,"901 Hargrove Rd APT 18B, Tuscaloosa, AL 35401",2,1,751,Condominium,1950,35401,33.1927388722523,-87.5499831442879,70
2020-04-17T00:00:00Z,169500,"1901 5th Ave E UNIT 3201, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.193808047351,-87.5294527442879,13
2020-04-17T00:00:00Z,259000,"2150 3rd Ct APT 604, Tuscaloosa, AL 35401",3,3,1700,Condominium,2015,Forest Lake,33.1912640275098,-87.5407924884662,5
2020-04-17T00:00:00Z,264900,"2150 3rd Ct APT 102, Tuscaloosa, AL 35401",3,3,1700,Townhouse,2014,Forest Lake,33.1919181529701,-87.5403318289453,6
2020-04-17T00:00:00Z,310000,"801 Red Drew Ave APT 4, Tuscaloosa, AL 35401",2,2,1160,Townhouse,2006,University,33.2084730437676,-87.5543812173016,14
2020-04-02T00:00:00Z,285000,"1510 9th St UNIT 106, Tuscaloosa, AL 35401",2,2,1025,Condominium,2009,University,33.2080821213896,-87.5576787307945,11
2020-04-01T00:00:00Z,62000,"901 Hargrove Rd APT 2C, Tuscaloosa, AL 35401",2,1,546,Condominium,1950,35401,33.1926850027273,-87.5499831442879,70
2020-03-27T00:00:00Z,168000,"1901 5th Ave E UNIT 3220, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1935804570803,-87.5294509289453,13
2020-03-19T00:00:00Z,305453,"700 15th St UNIT 1103, Tuscaloosa, AL 35401",3,3,1315,Condominium,2009,University,33.1998742517672,-87.5473746731234,11
2020-03-12T00:00:00Z,225000,"1155 12th St UNIT 308, Tuscaloosa, AL 35401",1,1,830,Condominium,2007,University,33.2038330318487,-87.5528876731233,13
2020-03-11T00:00:00Z,149500,"1901 5th Ave E UNIT 2312, Tuscaloosa, AL 35401",2,2,1112,Condominium,2007,Forest Lake,33.193570466175,-87.5296414596305,13
2020-03-10T00:00:00Z,64000,"901 Hargrove Rd APT 15C, Tuscaloosa, AL 35401",2,1,546,Condominium,1950,35401,33.1927478505032,-87.5500046019592,70
2020-03-06T00:00:00Z,153000,"600 13th St E APT 426, Tuscaloosa, AL 35401",2,2,875,Condominium,2006,University,33.2016381825302,-87.5274321596304,14
2020-03-04T00:00:00Z,87000,"210 15th St E APT 8, Tuscaloosa, AL 35401",1,1,693,Condominium,1985,University,33.1993302293893,-87.533916474973,35
2020-03-04T00:00:00Z,480000,"1155 12th St UNIT 203, Tuscaloosa, AL 35401",2,1,1290,Condominium,2007,University,33.2038641631746,-87.5529902731234,13
2020-03-03T00:00:00Z,128500,"210 15th St E APT 33, Tuscaloosa, AL 35401",2,2,995,Condominium,1985,University,33.1991439553167,-87.5337269154522,35
2020-02-26T00:00:00Z,109000,"1747 Jack Warner Pkwy APT 210-B, Tuscaloosa, AL 35401",2,2,1014,Condominium,1988,University,33.2155661788981,-87.5600287596301,32
2020-02-20T00:00:00Z,450000,"1018 Hackberry Ln UNIT 212, Tuscaloosa, AL 35401",2,2,1227,Condominium,2008,University,33.2051552745952,-87.5435990749729,12
2020-02-13T00:00:00Z,147000,"1901 5th Ave E UNIT 2212, Tuscaloosa, AL 35401",2,2,1112,Condominium,2007,Forest Lake,33.193624435155,-87.5296616731236,13
2020-01-30T00:00:00Z,146900,"1901 5th Ave E UNIT 2314, Tuscaloosa, AL 35401",2,2,1044,Condominium,2007,Forest Lake,33.1936602477905,-87.5296521884662,13
2020-01-27T00:00:00Z,138000,"210 15th St E APT 53, Tuscaloosa, AL 35401",2,2,995,Condominium,1985,University,33.1992771415273,-87.5338124307947,35
2020-01-24T00:00:00Z,289900,"1510 9th St UNIT 109, Tuscaloosa, AL 35401",2,2,1025,Condominium,2009,University,33.2081924346591,-87.5576694461372,11
2020-01-21T00:00:00Z,230000,"1155 12th St UNIT 304, Tuscaloosa, AL 35401",1,1,830,Condominium,2007,University,33.2036943007435,-87.5528573424382,13
2020-01-17T00:00:00Z,90500,"120 15th St E APT 204, Tuscaloosa, AL 35401",1,1,708,Condominium,1996,University,33.1998885089396,-87.5352084154521,24
2019-12-31T00:00:00Z,147000,"120 15th St E APT 310, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.1998316845435,-87.5350953866165,28
2019-12-23T00:00:00Z,174000,"1901 5th Ave E UNIT 2216, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1936009006615,-87.5296936596305,12
2019-12-23T00:00:00Z,149250,"120 15th St E APT 117, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.199968684108,-87.5353680038087,28
2019-12-19T00:00:00Z,261500,"2150 3rd Ct APT 701, Tuscaloosa, AL 35401",3,3,1700,Condominium,2014,Forest Lake,33.1912603980681,-87.540482471274,5
2019-12-19T00:00:00Z,290000,"1100 14th Ave APT B1, Tuscaloosa, AL 35401",2,1,548,Condominium,1977,University,33.2055307124911,-87.5552206289451,42
2019-12-17T00:00:00Z,189500,"600 13th St E APT 533, Tuscaloosa, AL 35401",3,3,1175,Condominium,2006,University,33.2015289601478,-87.527362301959,13
2019-12-12T00:00:00Z,88750,"901 Hargrove Rd APT 24B, Tuscaloosa, AL 35401",2,2,751,Condominium,1950,35401,33.1927568287532,-87.5499509577809,69
2019-12-11T00:00:00Z,145500,"120 15th St E APT 505, Tuscaloosa, AL 35401",2,2,1040,Condominium,1991,University,33.2010228484692,-87.5355946884661,28
2019-12-11T00:00:00Z,125500,"210 15th St E APT 25, Tuscaloosa, AL 35401",2,2,995,Condominium,1985,University,33.19905408836,-87.5338144307947,34
2019-12-04T00:00:00Z,375000,"309 21st Ave UNIT 5, Tuscaloosa, AL 35401",4,2.25,1694,Condominium,2012,Queen City,33.2124603818616,-87.5645182731232,7
2019-12-03T00:00:00Z,170000,"1901 5th Ave E UNIT 1209, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1936861568201,-87.5297861866166,12
2019-12-03T00:00:00Z,295000,"700 15th St UNIT 1410, Tuscaloosa, AL 35401",3,3,1478,Condominium,2010,University,33.1997584092197,-87.5473188307948,9
2019-11-26T00:00:00Z,176000,"1901 5th Ave E UNIT 3212, Tuscaloosa, AL 35401",3,3,1336,Condominium,2007,Forest Lake,33.1936751132042,-87.5294102289453,12
2019-11-25T00:00:00Z,299999,"801 Red Drew Ave APT 3, Tuscaloosa, AL 35401",2,2,1160,Condominium,2006,University,33.2085095736522,-87.5543383019589,13
2019-11-20T00:00:00Z,215000,"1100 14th Ave APT A2, Tuscaloosa, AL 35401",2,2,1096,Townhouse,1977,University,33.2054852047491,-87.555305115452,42
